Slide #,Slide Mount Date,Subject,Slide Mount Notation,Scanned
5921,Feb-88,,,X
5922,Feb-88,,,X
5923,Feb-88,,,X
5924,Feb-88,,,X
5925,Feb-88,,,X
5926,Feb-88,,,X
5927,Feb-88,,,X
5928,Feb-88,,,X
5929,Feb-88,,,X
5930,Feb-88,,,X
5931,Feb-88,,,X
5932,Feb-88,,,X
5933,Feb-88,,,X
5934,Feb-88,,,X
5935,Feb-88,,,X
5936,Feb-88,,,X
5937,Feb-88,,,X
5938,Feb-88,,,X
5939,Feb-88,,,X
5940,Feb-88,,,X
5941,Feb-88,,,X
5942,Feb-88,,,X
5943,Feb-88,,pavilion,X
5944,Feb-88,,Natural garden,X
5945,Feb-88,,,X
5946,Feb-88,,,X
5947,Feb-88,,walkway to lower garden,X
5948,Feb-88,,,X
5949,Feb-88,,,X
5950,Feb-88,,,X
5951,Feb-88,,,X
5952,Feb-88,,,X
5953,Feb-88,,,X
5954,Feb-88,,,X
5955,Feb-88,,,X
5956,Feb-88,,,X
5957,Feb-88,,,X
5958,Feb-88,,,X
5959,Feb-88,,,X
5960,Feb-88,,,X
5961,Feb-88,,,X
5962,Feb-88,,,X
5963,Feb-88,,,X
5964,Mar-88,,,X
5965,Mar-88,,,X
5966,Mar-88,,,X
5967,Mar-88,,,X
5968,May-88,,,X
5969,Mar-88,,,X
5970,Mar-88,,,X
5971,Mar-88,,,X
5972,Mar-88,,,X
5973,Mar-88,,,X
5974,Mar-88,,,X
5975,Mar-88,,,X
5976,Mar-88,,,X
5977,Mar-88,,,X
5978,Mar-88,,,X
5979,Mar-88,,,X
5980,Mar-88,,,X
5981,Mar-88,,,X
5982,Mar-88,,,X
5983,Mar-88,,,X
5984,Mar-88,,,X
5985,Mar-88,,,X
5986,Mar-88,,Postcard 1991,X
5987,Mar-88,,,X
5988,Mar-88,,,X
5989,Mar-88,,,X
5990,Mar-88,,,X
5991,Mar-88,,,X
5992,Mar-88,,,X
5993,Mar-88,,,X
5994,Mar-88,,,X
5995,Mar-88,,,X
5996,Mar-88,,,X
5997,Mar-88,,,X
5998,Mar-88,,,X
5999,Mar-88,,,X
6000,Feb-88,,,X
