time,cloudCover,windBearing
1490158800,0.19,101
1490162400,0.52,133
1490169600,0.31,130
1490173200,0.31,137
1490184000,0.75,151
1490187600,0.31,156
1490191200,0.31,150
1490194800,0.31,146
1490198400,0.31,172
1490202000,0.31,221
1490205600,0.52,186
1490220000,0.31,184
1490227200,0.54,192
1490230800,0.18,204
1490234400,0.2,213
1490238000,0.31,205
1490241600,0.14,196
1490245200,0.19,194
1490248800,0.73,184
1490252400,0.31,175
1490256000,0.11,182
1490259600,0.31,175
1490263200,0.31,188
1490266800,0.31,177
1490270400,0.24,175
1490274000,0.17,158
1490277600,0.22,159
1490281200,0,157
1490284800,0,147
1490288400,0,164
1490292000,0.27,175
1490295600,0.21,178
1490299200,0.2,177
1490302800,0.19,174
1490306400,0.18,203
1490310000,0.21,236
1490313600,0.54,208
1490317200,0.31,196
1490324400,0.31,207
1490335200,1,253
1490353200,0.31,133
1490356800,1,154
1490378400,0.48,165
1490382000,0.31,174
1490392800,0.31,186
1490396400,0.31,177
1490400000,0.68,196
1490403600,0.31,184
1490407200,0.31,185
1490410800,0.31,186
1490414400,0.31,184
1490418000,0.2,180
1490421600,0.21,174
1490425200,0.27,173
1490428800,0.31,167
1490432400,0.31,169
1490443200,0.31,182
1490446800,0.31,190
1490450400,0.31,182
1490457600,0.31,182
1490464800,0.75,190
1490472000,0.31,207
1490475600,0.31,202
1490479200,0.31,188
1490482800,0.31,209
1490486400,0.37,221
1490490000,0.18,205
1490493600,0.12,200
1490497200,0.13,202
1490500800,0,182
1490508000,1,152
1490511600,0.31,151
1490515200,0.21,169
1490518800,0.31,161
1490529600,1,127
1490536800,0.17,133
1490540400,0.17,130
1490551200,0.82,131
1490572800,1,123
1490594400,1,171
1490598000,0.31,168
1490601600,0.31,170
1490605200,0.31,161
1490608800,0.31,163
1490612400,0.31,156
1490616000,0.5,161
1490623200,0.31,166
1490637600,0.75,181
1490644800,0.31,195
1490655600,0.31,185
1490659200,0.61,186
1490662800,0.31,194
1490666400,0.31,185
1490670000,0.24,195
1490680800,1,189
1490702400,1,157
1490709600,0.31,161
1490713200,0.31,157
1490720400,0.31,171
1490724000,0.82,170
1490727600,0.31,159
1490745600,1,172
1490760000,0.31,164
1490763600,0.31,168
1490767200,1,181
1490788800,1,117
1490810400,1,167
1490828400,0.31,198
1490832000,0.31,203
1490835600,0.26,210
1490839200,0.19,208
1490842800,0.31,206
1490846400,0.17,193
1490850000,0.17,188
1490853600,0.55,193
1490860800,0.31,164
1490864400,0.31,153
1490868000,0.31,152
1490871600,0.31,170
1490875200,0.82,154
1490882400,0.31,178
1490886000,0.31,180
1490893200,0.31,186
1490896800,0.41,186
1490900400,0.27,195
1490904000,0.31,230
1490907600,0.25,348
1490911200,0.16,351
1490914800,0,359
1490918400,0.5,334
1490922000,0,323
1490925600,0,333
1490929200,0,341
1490932800,0,308
1490936400,0.24,352
1490940000,0.19,26
1490943600,0.07,58
1490947200,0.05,104
1490950800,0.04,107
1490954400,0.07,109
1490958000,0.1,100
1490961600,0.24,127
1490965200,0.31,133
1490972400,0.31,156
1490976000,0.25,179
1490979600,0.31,166
1490983200,0.51,190
1490986800,0.31,217
1490990400,0.1,268
1490994000,0.31,306
1490997600,0.19,291
1491001200,0.13,297
1491004800,0.24,299
1491008400,0.12,303
1491012000,0.1,309
1491015600,0,305
1491019200,0.15,290
1491022800,0.18,154
1491026400,1,127
1491040800,0.31,174
1491048000,1,167
1491069600,1,179
1491091200,1,286
1491102000,0.31,293
1491109200,0.31,358
1491112800,0.82,167
1491120000,0,155
1491123600,0,150
1491127200,0.08,152
1491130800,0.31,142
1491134400,0.4,143
1491138000,0.24,145
1491141600,0.21,148
1491145200,0.23,150
1491148800,0.12,164
1491152400,0.22,182
1491156000,0.31,188
1491159600,0.23,211
1491163200,0.31,313
1491166800,0.21,348
1491170400,0.17,317
1491174000,0.15,339
1491177600,0.63,351
1491181200,0.21,18
1491184800,0.15,1
1491188400,0,0
1491192000,0,17
1491195600,0,10
1491199200,1,21
1491202800,0.31,308
1491206400,0,112
1491210000,0,233
1491213600,0.21,215
1491217200,0,212
1491220800,0.55,238
1491224400,0.25,296
1491228000,0.12,134
1491231600,0.07,222
1491235200,0.28,212
1491238800,0.06,322
1491242400,0.5,334
1491246000,0.31,309
1491249600,0.31,311
1491253200,0.16,313
1491256800,0.12,317
1491260400,0.07,322
1491264000,0.12,311
1491267600,0.05,327
1491271200,0,333
1491274800,0,4
1491278400,0,358
1491282000,0,20
1491285600,0.15,341
1491289200,0,350
1491292800,0,24
1491296400,0.02,44
1491300000,0.04,328
1491303600,0,44
1491307200,0.23,65
1491310800,0,154
1491314400,0.14,187
1491318000,0,261
1491321600,0.12,347
1491325200,0.14,40
1491328800,0.46,200
1491332400,0.18,249
1491336000,0.31,153
1491339600,0.24,204
1491343200,0.31,185
1491346800,0.31,198
1491350400,0.65,201
1491372000,0.82,129
1491375600,0.17,131
1491379200,0.31,147
1491390000,0.31,130
1491393600,1,104
1491415200,1,158
1491418800,0.31,148
1491433200,0,170
1491436800,1,170
1491440400,0.31,143
1491444000,0.12,140
1491447600,0.31,194
1491451200,0.31,170
1491454800,0.31,147
1491458400,0.56,102
1491462000,0.31,269
1491465600,0.31,348
1491480000,0.82,208
1491483600,0.31,180
1491490800,0.31,151
1491498000,0.31,151
1491501600,0.8,157
1491516000,0.31,185
1491519600,0.31,188
1491523200,0.18,248
1491526800,0.24,343
1491530400,0.26,22
1491534000,0.15,17
1491537600,0.11,12
1491541200,0.14,0
1491544800,0.16,352
1491548400,0.08,355
1491566400,0.36,71
1491570000,0.31,99
1491573600,0.31,90
1491588000,1,171
1491595200,0.31,191
1491598800,0.31,187
1491606000,0.31,172
1491620400,0.31,180
1491631200,1,186
1491642000,0.31,187
1491645600,0.31,186
1491649200,0.31,183
1491652800,0.38,173
1491656400,0.28,173
1491660000,0.16,183
1491663600,0.22,174
1491667200,0.17,184
1491674400,1,192
1491685200,0.31,210
1491688800,0,184
1491692400,0.31,187
1491696000,0.58,180
1491699600,0,180
1491703200,0.22,187
1491706800,0.21,200
1491710400,0.18,182
1491714000,0.03,173
1491717600,0.27,174
1491721200,0.17,178
1491724800,0.22,174
1491728400,0.19,175
1491732000,0.2,163
1491735600,0.24,155
1491739200,0.19,147
1491742800,0.24,165
1491746400,0.27,172
1491750000,0.31,156
1491753600,0.12,158
1491757200,0.13,164
1491760800,0.33,172
1491764400,0.31,184
1491768000,0.31,201
1491771600,0,165
1491775200,0.21,269
1491778800,0,214
1491782400,0.16,289
1491786000,0,345
1491789600,0,271
1491793200,0,169
1491804000,1,160
1491825600,0.49,181
1491832800,0,183
1491836400,0,180
1491840000,0,176
1491847200,0.75,171
1491868800,0.75,206
1491876000,0,200
1491883200,0,186
1491886800,0,171
1491890400,0.08,168
1491894000,0,162
1491897600,0,165
1491901200,0,148
1491904800,0,147
1491908400,0,87
1491912000,0,82
1491915600,0,50
1491919200,0,33
1491922800,0,356
1491926400,0,4
1491930000,0,352
1491933600,0.13,353
1491937200,0,345
1491940800,0,342
1491944400,0,345
1491948000,0,345
1491951600,0.06,340
1491955200,0.28,340
1491958800,0.13,359
1491962400,0.31,2
1491966000,0.31,359
1491969600,0.31,2
1491973200,0.31,6
1491976800,1,6
1491998400,1,24
1492012800,0.31,163
1492016400,0.31,157
1492020000,1,171
1492038000,0.31,266
1492041600,0.75,333
1492059600,0.31,161
1492063200,1,170
1492070400,0.31,201
1492074000,0.31,202
1492077600,0.31,165
1492081200,0,167
1492084800,0.32,170
1492088400,0,156
1492092000,0.09,142
1492095600,0.31,148
1492099200,0.31,164
1492102800,0.31,169
1492106400,0.6,188
1492117200,0.31,202
1492120800,0.31,203
1492124400,0.31,201
1492128000,0.58,196
1492131600,0.31,206
1492135200,0.31,180
1492138800,0.31,175
1492142400,0.24,168
1492146000,0.31,157
1492149600,0.44,156
1492153200,0.13,169
1492156800,0.2,168
1492160400,0.18,172
1492164000,0.25,173
1492167600,0.1,171
1492171200,0.35,179
1492178400,0.31,183
1492182000,0.31,187
1492185600,0.31,184
1492189200,0.31,183
1492192800,0.31,185
1492196400,0.31,198
1492200000,0,200
1492203600,0.12,184
1492207200,0.23,188
1492210800,0.31,180
1492214400,0.58,183
1492218000,0.31,176
1492221600,0.2,180
1492225200,0.31,173
1492228800,0.11,165
1492232400,0.26,172
1492236000,0.27,170
1492239600,0.27,164
1492243200,0.18,163
1492246800,0.25,159
1492250400,0.22,169
1492254000,0,177
1492257600,0.33,175
1492261200,0.18,174
1492264800,0.31,178
1492268400,0.29,173
1492272000,0.21,168
1492275600,0.28,179
1492279200,0.31,172
1492282800,0.31,211
1492286400,0.31,153
1492290000,0.2,209
1492293600,0.18,267
1492297200,0.21,278
1492300800,0.21,302
1492304400,0.17,324
1492308000,0.09,341
1492311600,0.05,0
1492315200,0.05,356
1492318800,0,357
1492322400,0,350
1492326000,0,348
1492329600,0,349
1492333200,0,357
1492336800,0,354
1492340400,0,6
1492344000,0,354
1492347600,0.06,7
1492351200,0.11,1
1492354800,0.11,1
1492358400,0.03,356
1492362000,0.04,0
1492365600,0.2,349
1492369200,0.06,356
1492372800,0.04,345
1492376400,0.06,15
1492380000,0.06,49
1492383600,0.05,41
1492387200,0.24,12
1492390800,0.07,358
1492394400,0.04,64
1492398000,0.07,45
1492401600,0.25,35
1492405200,0.14,38
1492408800,0.73,41
1492412400,0.31,32
1492416000,0.31,27
1492426800,0.31,181
1492430400,1,185
1492434000,0.31,174
1492437600,0.31,177
1492444800,0.31,175
1492452000,0.54,174
1492473600,0.8,188
1492477200,0,157
1492495200,1,177
1492506000,0.31,160
1492509600,0.31,159
1492513200,0.31,164
1492516800,0.54,158
1492527600,0.31,165
1492531200,0.31,158
1492534800,0.31,158
1492538400,0.6,169
1492542000,0.31,183
1492549200,0.15,197
1492552800,0.31,198
1492556400,0.31,169
1492560000,0.39,149
1492563600,0.31,154
1492574400,0.15,144
1492578000,0.19,137
1492581600,0.4,136
1492585200,0.22,133
1492588800,0.02,117
1492592400,0.11,130
1492596000,0.1,122
1492599600,0.17,122
1492603200,0.23,138
1492606800,0.31,153
1492610400,0.31,138
1492614000,0.31,143
1492621200,0.31,201
1492624800,1,221
1492646400,0.58,149
1492650000,0.31,147
1492653600,0.1,123
1492668000,1,175
1492678800,0.31,147
1492682400,0.31,148
1492686000,0.27,146
1492689600,0.27,151
1492693200,0.27,162
1492696800,0.31,163
1492700400,0.31,171
1492704000,0.31,182
1492711200,0.75,194
1492718400,0.31,189
1492722000,0.31,193
1492725600,0.31,201
1492729200,0.31,205
1492732800,0.54,183
1492736400,0,185
1492740000,0.31,193
1492747200,0,196
1492750800,0.25,192
1492754400,0.24,177
1492758000,0.12,170
1492761600,0.28,170
1492765200,0.12,165
1492768800,0.08,176
1492772400,0,163
1492776000,0.05,174
1492779600,0.2,174
1492783200,0.15,201
1492786800,0.18,3
1492790400,0.14,327
1492794000,0.22,348
1492797600,0.23,6
1492801200,0.16,324
1492804800,0.08,329
1492808400,0.05,329
1492812000,0.08,326
1492815600,0.08,337
1492819200,0.05,343
1492822800,0.06,337
1492826400,0.15,0
1492830000,0,51
1492833600,0.07,82
1492837200,0,90
1492840800,0.17,103
1492844400,0,110
1492848000,0,127
1492851600,0.05,103
1492855200,0.08,79
1492858800,0.05,101
1492862400,0.23,74
1492866000,0.15,52
1492869600,0.04,46
1492873200,0.06,356
1492876800,0,135
1492884000,1,216
1492891200,0.31,146
1492905600,0.54,194
1492909200,0.31,187
1492912800,0.31,189
1492916400,0.16,195
1492920000,0.19,187
1492923600,0.31,172
1492927200,0.27,163
1492930800,0.31,153
1492934400,0.31,166
1492938000,0.24,159
1492941600,0.16,164
1492945200,0.23,159
1492948800,0.17,153
1492952400,0.31,162
1492959600,0,153
1492963200,0.31,152
1492966800,0.31,153
1492970400,1,152
1492992000,1,183
1493013600,1,166
1493035200,1,164
1493049600,0.31,341
1493056800,0.68,335
1493060400,0.18,304
1493064000,0.18,307
1493067600,0,334
1493071200,0.18,334
1493074800,0.18,338
1493078400,0.4,343
1493082000,0.18,345
1493085600,0.09,319
1493089200,0.18,257
1493092800,0,189
1493096400,0,177
1493100000,1,178
1493103600,0.31,181
1493107200,0,174
1493121600,0.75,169
1493136000,0.31,167
1493139600,0.31,172
1493143200,0.48,186
1493146800,0.31,191
1493150400,0.31,192
1493164800,0.75,171
1493186400,1,169
1493200800,0.31,195
1493204400,0.31,196
1493208000,0.8,187
1493222400,0.31,191
1493229600,0.48,197
1493233200,0.31,200
1493236800,0.31,241
1493240400,0.31,321
1493244000,0.31,333
1493247600,0.17,0
1493251200,0.55,335
1493254800,0.15,176
1493258400,0.15,82
1493262000,0.31,85
1493265600,0.24,157
1493269200,0.21,191
1493272800,0.58,189
1493276400,0.31,164
1493280000,0.31,197
1493283600,0.31,193
1493287200,0.15,184
1493290800,0.15,191
1493294400,0.67,186
1493298000,0.19,182
1493301600,0.12,185
1493305200,0.12,189
1493308800,0.31,182
1493312400,0.31,198
1493316000,0.55,208
1493319600,0.31,224
1493323200,0.25,309
1493326800,0.31,325
1493330400,0,325
1493334000,0.31,324
1493337600,0.5,333
1493341200,0.31,335
1493344800,0.31,0
1493348400,0,4
1493352000,0,333
1493359200,1,347
1493370000,0.14,199
1493373600,0.09,192
1493377200,0.1,187
1493380800,0.73,197
1493384400,0,184
1493388000,0.31,164
1493391600,0.31,183
1493395200,0.31,180
1493398800,0.31,194
1493402400,0.31,189
1493406000,0.24,233
1493409600,0.31,246
1493413200,0.31,277
1493416800,0.17,274
1493420400,0.19,273
1493424000,0.27,306
1493427600,0.09,336
1493431200,0.22,325
1493434800,0.31,346
1493438400,0.06,354
1493442000,0.17,0
1493445600,0.29,341
1493449200,0.06,10
1493452800,0.25,84
1493456400,0,81
1493460000,0.14,103
1493463600,0.15,116
1493467200,0.14,138
1493470800,0.18,149
1493474400,0.17,165
1493478000,0,168
1493481600,0.2,185
1493485200,0.31,162
1493488800,0.6,173
1493492400,0.31,181
1493496000,0,170
1493499600,0.31,177
1493503200,0.31,185
1493506800,0,165
1493510400,0.61,182
1493532000,1,182
1493546400,0.31,222
1493550000,0.31,232
1493553600,0.52,227
1493557200,0.31,198
1493560800,0.09,196
1493564400,0.31,200
1493568000,0.31,202
1493571600,0.31,153
1493575200,0.8,145
1493578800,0.31,192
1493582400,0.31,240
1493589600,0.31,263
1493596800,0.63,35
1493614800,0.31,122
1493618400,0.75,151
1493622000,0.31,140
1493640000,0.51,162
1493643600,0.31,155
1493650800,0.31,166
1493654400,0.31,183
1493658000,0.31,168
1493661600,0.8,163
1493665200,0.31,169
1493683200,1,179
1493704800,1,112
1493712000,0,127
1493715600,0.2,133
1493719200,0.19,109
1493722800,0.1,100
1493726400,0.53,69
1493730000,0,60
1493748000,0.52,286
1493751600,0.31,307
1493755200,0.31,258
1493758800,0.23,253
1493762400,0,275
1493766000,0.31,225
1493769600,0.58,215
1493791200,1,154
1493812800,1,161
1493834400,0.75,150
1493838000,0.31,161
1493841600,0.31,185
1493845200,0.24,180
1493848800,0.25,231
1493852400,0.17,336
1493856000,0.18,348
1493859600,0.12,12
1493863200,0,357
1493866800,0,0
1493870400,0.05,3
1493874000,0.09,2
1493877600,0.14,353
1493881200,0.17,357
1493884800,0.09,344
1493888400,0.11,340
1493892000,0,356
1493895600,0,18
1493899200,0.31,2
1493902800,0.31,341
1493910000,0.31,354
1493913600,0.18,342
1493917200,0.12,357
1493920800,0.27,351
1493924400,0.17,338
1493928000,0.14,341
1493931600,0.07,3
1493935200,0.08,354
1493938800,0.1,317
1493942400,1,351
1493946000,0.31,235
1493960400,0.31,26
1493964000,0.52,230
1493985600,0.75,181
1493992800,0.31,179
1494000000,0.31,187
1494007200,1,181
1494010800,0,192
1494021600,0.31,194
1494025200,0.31,191
1494028800,0.4,197
1494032400,0.18,216
1494036000,0.13,320
1494039600,0.14,335
1494043200,0.13,12
1494046800,0,39
1494050400,0.32,46
1494054000,0,57
1494057600,0,102
1494061200,0,120
1494064800,0.31,120
1494072000,1,116
1494079200,0.31,151
1494090000,0.31,240
1494093600,0.56,248
1494097200,0.31,218
1494100800,0,235
1494104400,0.18,270
1494108000,0.25,326
1494111600,0.24,332
1494115200,0.24,339
1494118800,0.17,338
1494122400,0.19,345
1494126000,0.26,349
1494129600,0.17,355
1494133200,0.18,3
1494136800,0.27,10
1494140400,0.09,32
1494144000,0.15,52
1494147600,0.09,14
1494151200,0.08,13
1494154800,0.11,357
1494158400,0.31,352
1494162000,0.31,346
1494169200,0.31,316
1494172800,0.31,302
1494176400,0.31,337
1494180000,0.46,315
1494183600,0.31,322
1494187200,0.11,324
1494190800,0.16,336
1494194400,0.2,317
1494198000,0.16,322
1494201600,0.16,333
1494205200,0.16,336
1494208800,0.12,349
1494212400,0.12,5
1494216000,0.12,356
1494219600,0.12,13
1494223200,0.15,345
1494226800,0,4
1494230400,0.05,8
1494234000,0.05,65
1494237600,0,336
1494241200,0,357
1494244800,0.21,60
1494248400,0,356
1494252000,0.08,66
1494255600,0.23,87
1494259200,0.11,307
1494262800,0.31,348
1494266400,0.75,319
1494273600,0.31,333
1494277200,0,325
1494280800,0.22,339
1494284400,0.26,341
1494288000,0.33,344
1494291600,0.31,1
1494298800,0.31,359
1494302400,0,359
1494306000,0.24,353
1494309600,0.09,14
1494313200,0,348
1494316800,0,353
1494320400,0,3
1494324000,0,335
1494327600,0,343
1494331200,0,6
1494334800,0,56
1494338400,0,7
1494342000,0,325
1494345600,0,357
1494349200,0,342
1494352800,0.12,328
1494356400,0,324
1494360000,0,312
1494363600,0,318
1494367200,0,357
1494370800,0,323
1494374400,0.19,337
1494378000,0.03,359
1494381600,0.03,3
1494385200,0.1,358
1494388800,0.11,357
1494392400,0.06,356
1494396000,0.05,322
1494399600,0.05,341
1494403200,0.04,345
1494406800,0,339
1494410400,0.1,333
1494414000,0.14,345
1494417600,0.26,292
1494421200,0.1,237
1494424800,0.17,283
1494428400,0.25,264
1494432000,0.2,285
1494435600,0.17,293
1494439200,0.33,293
1494442800,0.13,309
1494446400,0.19,325
1494450000,0.16,327
1494453600,0.12,317
1494457200,0.16,251
1494460800,0.2,224
1494464400,0.12,301
1494468000,0.15,324
1494471600,0,298
1494475200,0.08,273
1494478800,0.31,196
1494482400,0.34,176
1494504000,0.61,134
1494511200,0.31,167
1494514800,0.31,165
1494518400,0.31,293
1494522000,0.31,193
1494525600,1,203
1494532800,0.31,205
1494547200,0.62,159
1494550800,0.31,182
1494558000,0.23,161
1494561600,0.19,162
1494565200,0.31,164
1494568800,0.65,153
1494572400,0.31,155
1494576000,0.26,143
1494579600,0.13,143
1494583200,0.31,143
1494586800,0.31,140
1494590400,0.21,166
1494594000,0,164
1494597600,0.31,160
1494601200,0.17,157
1494604800,0.31,177
1494608400,0.31,185
1494612000,0.54,213
1494615600,0.31,229
1494619200,0.31,205
1494622800,0.31,179
1494626400,0.31,166
1494630000,0.31,181
1494633600,0.47,218
1494637200,0,156
1494640800,0.31,142
1494655200,1,184
1494676800,1,158
1494684000,0.31,183
1494687600,0.31,189
1494698400,0.75,194
1494705600,0.31,195
1494709200,0.31,203
1494712800,0.17,199
1494716400,0.31,193
1494720000,0.52,217
1494723600,0.31,199
1494734400,0.31,185
1494738000,0,189
1494741600,0.41,182
1494745200,0.23,180
1494748800,0.1,186
1494752400,0,182
1494763200,1,179
1494784800,1,164
1494795600,0,182
1494799200,0.31,185
1494806400,0.75,181
1494810000,0.06,182
1494813600,0,184
1494820800,0.14,192
1494824400,0.15,177
1494828000,0.46,177
1494831600,0,193
1494835200,0,188
1494838800,0,183
1494842400,0,176
1494846000,0.19,177
1494849600,0.31,174
1494853200,0,168
1494856800,0,174
1494860400,0,181
1494867600,0,175
1494871200,0.68,187
1494878400,0.31,215
1494892800,1,199
1494914400,1,167
1494936000,1,219
1494943200,0.17,162
1494946800,0.31,128
1494950400,0.31,133
1494957600,0.75,45
1494961200,0.31,119
1494968400,0.31,304
1494972000,0.18,287
1494979200,0.75,251
1494982800,0.31,246
1495000800,1,135
1495022400,1,139
1495044000,0.75,162
1495065600,1,206
1495087200,1,200
1495090800,0.31,193
1495094400,0,185
1495098000,0.17,186
1495101600,0.07,180
1495105200,0.21,186
1495108800,0.35,171
1495112400,0.17,179
1495116000,0.14,197
1495119600,0.31,194
1495123200,0.31,195
1495126800,0.31,207
1495130400,0.63,185
1495134000,0.31,277
1495141200,0.18,286
1495144800,0.31,274
1495148400,0.31,300
1495152000,0.75,311
1495155600,0.31,347
1495170000,0.31,351
1495173600,0.3,30
1495177200,0.06,351
1495180800,0.26,351
1495184400,0.05,335
1495188000,0.11,351
1495191600,0.2,344
1495195200,0.37,321
1495198800,0,329
1495202400,0,33
1495206000,0,312
1495209600,0,355
1495213200,0,336
1495216800,0.1,352
1495220400,0.13,324
1495224000,0.2,327
1495227600,0.12,332
1495231200,0.11,288
1495234800,0.31,273
1495238400,0.44,317
1495242000,0.31,312
1495260000,0.31,342
1495274400,0.31,341
1495281600,0.75,308
1495288800,0.31,306
1495292400,0.31,303
1495296000,0.23,302
1495299600,0.16,334
1495303200,0.37,312
1495306800,0.19,314
1495310400,0.16,321
1495314000,0.2,338
1495317600,0.09,335
1495321200,0.07,353
1495324800,0.07,349
1495328400,0.07,348
1495332000,0.07,354
1495335600,0.07,353
1495339200,0.05,9
1495342800,0.05,353
1495346400,0,354
1495350000,0,351
1495353600,0,21
1495357200,0,15
1495360800,0,346
1495364400,0,327
1495368000,0,327
1495371600,0.05,6
1495375200,0.05,344
1495378800,0.05,339
1495382400,0.14,337
1495386000,0.05,354
1495389600,0.13,335
1495393200,0.05,344
1495396800,0.1,345
1495400400,0.08,353
1495404000,0.06,356
1495407600,0.1,352
1495411200,0.2,354
1495414800,0.06,343
1495418400,0.1,350
1495422000,0.1,351
1495425600,0.02,6
1495429200,0.05,3
1495432800,0,10
1495436400,0,40
1495440000,0,49
1495443600,0,23
1495447200,0,19
1495450800,0,31
1495454400,0,26
1495458000,0,46
1495461600,0,20
1495465200,0,13
1495468800,0.09,1
1495472400,0.02,5
1495476000,0.15,351
1495479600,0.03,351
1495483200,0.13,349
1495486800,0.12,350
1495490400,0.05,338
1495494000,0.05,336
1495497600,0.05,344
1495501200,0.05,356
1495504800,0.05,354
1495508400,0.12,350
1495512000,0.05,0
1495515600,0.05,2
1495519200,0.05,20
1495522800,0,28
1495526400,0,17
1495530000,0,17
1495533600,0,331
1495537200,0,353
1495540800,0,32
1495544400,0.05,8
1495548000,0.12,317
1495551600,0.05,341
1495555200,0.05,357
1495558800,0.05,354
1495562400,0.05,345
1495566000,0.12,324
1495569600,0.05,334
1495573200,0.05,331
1495576800,0.05,357
1495580400,0.05,333
1495584000,0.12,339
1495587600,0.13,351
1495591200,0,45
1495594800,0,32
1495598400,0,41
1495602000,0,59
1495605600,0.37,88
1495609200,0.09,10
1495612800,0.17,4
1495616400,0.18,33
1495620000,0.17,112
1495623600,0.24,144
1495627200,0.21,178
1495630800,0.23,174
1495634400,0.31,156
1495638000,0.14,147
1495641600,0.23,175
1495645200,0.1,178
1495648800,0.48,177
1495652400,0.21,197
1495670400,1,347
1495674000,0.2,25
1495677600,0.31,342
1495681200,0.31,352
1495684800,0.2,356
1495688400,0.08,13
1495692000,0,338
1495695600,0,338
1495699200,0,336
1495702800,0,341
1495706400,0,342
1495710000,0,46
1495713600,0.06,127
1495717200,0.13,137
1495720800,0.13,159
1495724400,0.26,212
1495728000,0.17,248
1495731600,0.18,299
1495735200,0.21,291
1495738800,0.23,316
1495742400,0.17,325
1495746000,0.17,342
1495749600,0.09,353
1495753200,0.15,343
1495756800,0.17,337
1495760400,0.17,341
1495764000,0.06,334
1495767600,0.09,350
1495771200,0.06,2
1495774800,0,16
1495778400,0,324
1495782000,0,9
1495785600,0,17
1495789200,0,26
1495792800,0,23
1495796400,0,354
1495800000,0,22
1495803600,0,55
1495807200,0,48
1495810800,0,14
1495814400,0,334
1495818000,0.02,348
1495821600,0.14,335
1495825200,0.06,315
1495828800,0.09,337
1495832400,0.17,341
1495836000,0.17,342
1495839600,0.17,336
1495843200,0.2,331
1495846800,0.12,358
1495850400,0.2,1
1495854000,0.17,5
1495857600,0.14,4
1495861200,0.05,349
1495864800,0.05,354
1495868400,0,19
1495872000,0,34
1495875600,0,22
1495879200,0,5
1495882800,0,40
1495886400,0.06,36
1495890000,0.06,29
1495893600,0.06,358
1495897200,0.14,337
1495900800,0.06,7
1495904400,0.14,349
1495908000,0.02,351
1495911600,0.09,335
1495915200,0.06,346
1495918800,0.06,354
1495922400,0.06,2
1495926000,0.06,337
1495929600,0.06,346
1495933200,0.02,341
1495936800,0.02,349
1495940400,0,8
1495944000,0,13
1495947600,0,9
1495951200,0,6
1495954800,0,12
1495958400,0,22
1495962000,0,33
1495965600,0,17
1495969200,0,7
1495972800,0,342
1495976400,0,40
1495980000,0,339
1495983600,0,342
1495987200,0,350
1495990800,0,347
1495994400,0,348
1495998000,0.05,353
1496001600,0.12,354
1496005200,0.07,340
1496008800,0.07,2
1496012400,0.05,353
1496016000,0.05,350
1496019600,0.05,359
1496023200,0.05,4
1496026800,0.05,349
1496030400,0.05,345
1496034000,0.05,334
1496037600,0,335
1496041200,0,309
1496044800,0.03,230
1496048400,0.09,196
1496052000,0.31,214
1496055600,0.08,217
1496059200,0.68,203
1496062800,0.31,194
1496070000,0.31,207
1496073600,0.31,229
1496077200,0.31,268
1496080800,0.58,213
1496084400,0.26,222
1496088000,0.08,200
1496091600,0.05,272
1496095200,0.05,298
1496098800,0.05,298
1496102400,0.05,279
1496106000,0.13,282
1496109600,0.05,276
1496113200,0.05,289
1496116800,0.14,293
1496120400,0.13,247
1496124000,0.08,192
1496127600,0.16,195
1496131200,0,198
1496134800,0,198
1496145600,1,196
1496167200,1,199
1496188800,1,229
1496203200,0.31,230
1496206800,0,220
1496210400,1,193
1496217600,0.31,182
1496221200,0.31,186
1496232000,1,190
1496242800,0.31,217
1496246400,0.31,172
1496250000,0.31,170
1496253600,0.29,189
1496257200,0.16,170
1496260800,0.2,185
1496264400,0.18,190
1496268000,0.24,191
1496271600,0.31,189
1496275200,1,236
1496296800,1,163
1496318400,1,169
1496322000,0.31,185
1496336400,0.31,189
1496340000,0.58,178
1496343600,0,189
1496347200,0.18,187
1496354400,0.22,216
1496358000,0.26,216
1496361600,0.3,222
1496365200,0,210
1496368800,0.31,220
1496376000,0.31,179
1496379600,0,177
1496383200,0.58,183
1496397600,0.31,167
1496401200,0.31,171
1496404800,0.44,178
1496408400,0.31,145
1496412000,0.31,165
1496415600,0,162
1496426400,0.75,196
1496430000,0.31,196
1496433600,0.31,219
1496437200,0.28,199
1496440800,0.28,254
1496444400,0.22,284
1496448000,0.17,317
1496451600,0.14,339
1496455200,0.03,2
1496458800,0,357
1496462400,0.09,358
1496466000,0,4
1496469600,0.13,337
1496473200,0.03,355
1496476800,0,320
1496480400,0.04,300
1496484000,0.16,290
1496487600,0,161
1496491200,1,165
1496512800,1,345
1496530800,0.31,328
1496534400,0.4,348
1496538000,0.2,337
1496541600,0.18,342
1496545200,0.16,342
1496548800,0.24,338
1496552400,0.2,336
1496556000,0.22,326
1496559600,0.31,348
1496577600,1,76
1496581200,0.31,134
1496584800,0.1,129
1496588400,0.12,157
1496592000,0.18,193
1496595600,0.31,276
1496599200,0.75,344
1496602800,0.31,295
1496606400,0.31,320
1496610000,0.27,344
1496613600,0.24,334
1496617200,0.22,334
1496620800,0.4,335
1496624400,0,337
1496628000,0.16,338
1496631600,0.23,336
1496635200,0.08,336
1496638800,0.13,356
1496642400,0.13,353
1496646000,0.08,345
1496649600,0.08,84
1496653200,0,95
1496656800,0,107
1496660400,0,40
