Slide #,Slide Mount Date,Subject,Slide Mount Notation,Scanned
4667,Oct-83,,in a tub,X
4668,Oct-83,,in a pool,X
4669,Oct-83,,,X
4670,Oct-83,,,X
4671,Oct-83,,,X
4672,Oct-83,,,X
4673,Dec-83,,,X
4674,Dec-83,,,X
4675,Dec-83,,,X
4676,Dec-83,,,X
4677,Dec-83,,,X
4678,Dec-83,,,X
4679,Dec-83,,,X
4680,Dec-83,,,X
4681,Dec-83,,,X
4682,Dec-83,,,X
4683,Dec-83,,,X
4684,Dec-83,,,X
4685,Dec-83,,,X
4686,Dec-83,,,X
4687,Dec-83,,,X
4688,Dec-83,,,X
4689,Dec-83,,,X
4690,Dec-83,,,X
4691,Dec-83,,,X
4692,Dec-83,,,X
4693,Dec-83,,,X
4694,Dec-83,,,X
4695,Dec-83,,,X
4696,Dec-83,,,X
4697,Dec-83,,,X
4698,Dec-83,,,X
4699,Dec-83,,,X
4700,Dec-83,,,X
4701,Dec-83,,,X
4702,Dec-83,,,X
4703,Dec-83,,,X
4704,Dec-83,,Robinson's car,X
4705,,,postcard #4 in strip,X
4706,Nov-83,,,X
4707,Dec-83,,,X
4708,Dec-83,,,X
4709,,,Grayline flyer,X
4710,,,Japanese garden panorama slide.  Upper strolling pond.  Original lost.,X
4711,Dec-83,,same as 4709,X
4712,Dec-83,,,X
4713,Dec-83,,,X
4714,Dec-83,,,X
4715,Dec-83,,,X
4716,Dec-83,,,X
4717,Dec-83,bonsai,,X
4718,Dec-83,bonsai,,X
4719,Dec-83,bonsai,,X
4720,Dec-83,,,X
4721,Dec-83,,,X
4722,Dec-83,,,X
4723,Dec-83,,,X
4724,Dec-83,,,X
4725,Dec-83,,,X
4726,Dec-83,,,X
4727,Dec-83,,,X
4728,Dec-83,,,X
4729,Dec-83,,,X
4730,Dec-83,,,X
4731,Dec-83,,,X
4732,Dec-83,,,X
4733,Dec-83,,,X
4734,Dec-83,,,X
4735,Dec-83,,,X
4736,Dec-83,,,X
4737,Dec-83,,,X
4738,Dec-83,,,X
4739,Dec-83,,,X
4740,Dec-83,,,X
4741,Dec-83,,,X
4742,Dec-83,,,X
4743,Dec-83,chrysanthamum exhibit Ikebana International Portland Chapter 47,,X
4744,Dec-83,chrysanthamum exhibit Ikebana International Portland Chapter 47,,X
4745,Dec-83,chrysanthamum exhibit Ikebana International Portland Chapter 47,,X
4746,Dec-83,chrysanthamum exhibit Ikebana International Portland Chapter 47,,X
4747,Dec-83,chrysanthamum exhibit Ikebana International Portland Chapter 47,,X
4748,Dec-83,chrysanthamum exhibit Ikebana International Portland Chapter 47,,X
4749,Dec-83,chrysanthamum exhibit Ikebana International Portland Chapter 47,,X
4750,Jan-84,chrysanthamum exhibit Ikebana International Portland Chapter 47,,X
4751,Jan-84,chrysanthamum exhibit Ikebana International Portland Chapter 47,,X
4752,Jan-84,chrysanthamum exhibit Ikebana International Portland Chapter 47,,X
