Slide #,Slide Mount Date,Subject,Slide Mount Notation,Scanned
3287,Jun-81,,,X
3288,Jun-81,,,X
3289,Jul-81,,,X
3290,Jul-81,,,X
3291,Jul-81,,,X
3292,Jul-81,,,X
3293,Jul-81,,,X
3294,Jul-81,,,X
3295,Jul-81,,,X
3296,Jul-81,,,X
3297,Jul-81,,,X
3298,Jul-81,,,X
3299,Jul-81,,,X
3300,Jul-81,,,X
3301,Jul-81,Sayonara Rowena,,X
3302,Jul-81,,,X
3303,Jul-81,,,X
3304,Jul-81,,,X
3305,Jul-81,,,X
3306,Jul-81,,,X
3307,Jul-81,,,X
3308,Jul-81,,,X
3309,Jul-81,,,X
3310,Jul-81,,,X
3311,Jul-81,,,X
3312,Jul-81,,,X
3313,Jul-81,,,X
3314,Jul-81,,,X
3315,Jul-81,,,X
3316,Jul-81,,,X
3317,Jul-81,,,X
3318,Jul-81,,,X
3319,Jul-81,,,X
3320,Jul-81,,,X
3321,Jul-81,,,X
3322,Jul-81,,in flyer,X
3323,Jul-81,,,X
3324,Jul-81,,,X
3325,Jul-81,,,X
3326,Jul-81,,,X
3327,Jul-81,,postcard   Japanese Garden 223-4070.  ,X
3328,Jul-81,,,X
3329,Jul-81,,,X
3330,Jul-81,,,X
3331,Jul-81,,,X
3332,Jul-81,,,X
3333,Jul-81,,,X
3334,Jul-81,,,X
3335,Jul-81,,,X
3336,Jul-81,,,X
3337,Jul-81,,,X
3338,Jul-81,,,X
3339,Jul-81,,,X
3340,Jul-81,,,X
3341,Jul-81,,,X
3342,Jul-81,,,X
3343,Jul-81,,,X
3344,Jul-81,,,X
3345,Jul-81,,,X
3346,Jul-81,,,X
3347,Jul-81,,,X
3348,Jul-81,,,X
3349,Jul-81,,,X
3350,Jul-81,,,X
3351,Jul-81,,,X
3352,Jul-81,,,X
3353,Jul-81,,,X
3354,Jul-81,,,X
3355,Jul-81,,,X
3356,Jul-81,,,X
3357,Jul-81,,,X
3358,Jul-81,,,X
3359,Jul-81,,,X
3360,Jul-81,,,X
3361,Aug-81,,,X
3362,Sep-81,,,X
3363,Sep-81,,,X
3364,Sep-81,,,X
3365,Sep-81,,,X
3366,Sep-81,,,X
3367,Sep-81,,,X
3368,Sep-81,,,X
3369,Sep-81,,,X
3370,Sep-81,,,X
3371,Oct-81,,,X
3372,Oct-81,,,X
3373,Oct-81,,,X
3374,Oct-81,,,X
3375,Aug-81,,Avery photo,X
3376,Aug-81,,Avery photo,X
3377,Aug-81,,Avery photo   picture,X
3378,Aug-81,,Avery photo   picture,X
3379,Aug-81,,Avery photo   Drake,X
3380,Aug-81,,Avery photo   picture,X
3381,Aug-81,,Avery photo   picture,X
3382,Aug-81,,Avery photo,X
3383,Aug-81,,Avery photo,X
3384,Aug-81,,Avery photo,X
3385,Aug-81,,Avery photo,X
3386,Oct-81,,,X
3387,Oct-81,,,X
3388,Oct-81,,,X
3389,Oct-81,,,X
3390,Oct-81,,,X
3391,Oct-81,,,X
3392,Oct-81,,,X
3393,Oct-81,,,X
3394,Oct-81,,,X
3395,Oct-81,,,X
3396,Oct-81,,,X
3397,,,,X
3398,Oct-81,,,X
3399,Oct-81,,,X
3400,Oct-81,,,X
3401,Oct-81,,,X
3402,Oct-81,,,X
3403,Oct-81,,,X
3404,Oct-81,,,X
3405,Oct-81,,,X
3406,Oct-81,,,X
3407,Oct-81,,,X
3408,Oct-81,,,X
3409,Oct-81,,,X
3410,Oct-81,,,X
3411,Oct-81,,,X
3412,Oct-81,,,X
3413,Oct-81,,,X
3414,Oct-81,,,X
3415,Oct-81,,,X
3416,Oct-81,,,X
3417,Oct-81,,,X
3418,Oct-81,,,X
3419,Oct-81,,,X
3420,Oct-81,,,X
3421,Oct-81,,,X
3422,Oct-81,,,X
3423,Oct-81,,,X
3424,Oct-81,,,X
3425,Oct-81,,,X
3426,Oct-81,,,X
3427,Oct-81,,,X
3428,Oct-81,,,X
3429,Oct-81,,,X
3430,Oct-81,,,X
3431,Oct-81,,,X
3432,Oct-81,,,X
3433,Oct-81,,,X
3434,Oct-81,,,X
3435,Oct-81,,,X
3436,Oct-81,,,X
3437,Oct-81,,,X
3438,Oct-81,,,X
3439,Oct-81,,,X
3440,Oct-81,,,X
3441,Oct-81,,,X
3442,Oct-81,,,X
3443,Oct-81,,,X
3444,Oct-81,,,X
3445,Oct-81,,,X
3446,Oct-81,,,X
3447,Oct-81,,,X
3448,Oct-81,,,X
3449,Oct-81,,,X
3450,Oct-81,,,X
3451,Oct-81,,,X
3452,Oct-81,,,X
3453,Oct-81,,,X
3454,Oct-81,,,X
3455,Oct-81,,,X
3456,Oct-81,,,X
3457,Oct-81,,,X
3458,Oct-81,,,X
3459,Oct-81,,,X
3460,Oct-81,,,X
3461,Oct-81,,,X
3462,Oct-81,,,X
3463,Oct-81,,,X
3464,Oct-81,,,X
3465,Oct-81,,original postcard,X
3466,Oct-81,,,X
3467,Oct-81,,,X
3468,Oct-81,,,X
3469,Oct-81,,,X
3470,Oct-81,,,X
3471,Oct-81,,,X
3472,Oct-81,,,X
3473,Oct-81,,,X
3474,Oct-81,,,X
3475,Oct-81,,,X
3476,Oct-81,,,X
3477,Oct-81,,,X
3478,Oct-81,,,X
3479,Oct-81,,,X
3480,Oct-81,,,X
3481,Oct-81,,,X
3482,Oct-81,,,X
3483,Oct-81,,,X
3484,Oct-81,,,X
3485,Oct-81,,,X
3486,Oct-81,,,X
3487,Oct-81,,,X
3488,Oct-81,,,X
3489,Oct-81,,,X
3490,Oct-81,,,X
3491,Oct-81,,,X
3492,Oct-81,,,X
3493,Oct-81,,,X
3494,Oct-81,,,X
3495,Oct-81,,,X
3496,Oct-81,,,X
3497,Oct-81,,,X
3498,Oct-81,,,X
3499,Oct-81,,,X
3500,Oct-81,,,X
3501,Oct-81,,,X
3502,Oct-81,,,X
3503,Oct-81,,,X
3504,Oct-81,,,X
3505,Oct-81,,,X
3506,Oct-81,,,X
3507,Oct-81,,,X
3508,Oct-81,,,X
3509,Oct-81,,,X
3510,Oct-81,,,X
3511,Oct-81,,,X
3512,Oct-81,,,X
3513,Oct-81,,,X
3514,Oct-81,,,X
3515,Oct-81,,,X
3516,Oct-81,,,X
3517,Oct-81,,,X
3518,Oct-81,,,X
3519,Oct-81,,,X
3520,,,Oct. 81,X
3521,Oct-81,,,X
3522,Oct-81,,,X
3523,Oct-81,,,X
3524,Oct-81,,,X
3525,Oct-81,,,X
3526,Oct-81,,,X
3527,Oct-81,,,X
3528,Oct-81,,,X
3529,Oct-81,,,X
3530,Oct-81,,,X
3531,Oct-81,,,X
3532,Oct-81,,,X
3533,Oct-81,,,X
3534,Oct-81,,,X
3535,Oct-81,,,X
3536,Oct-81,,,X
3537,Oct-81,,,X
3538,Oct-81,,,X
3539,Oct-81,,,X
3540,Oct-81,,,X
3541,Oct-81,,Avery photo,X
3542,Oct-81,,Avery photo,X
3543,Oct-81,,Avery photo,X
3544,Oct-81,,Avery photo,X
3545,Oct-81,,Avery photo,X
3546,Oct-81,,Avery photo,X
3547,Nov-81,,,X
3548,Nov-81,,,X
3549,Nov-81,,,X
3550,Nov-81,,,X
3551,Nov-81,,,X
3552,Nov-81,,,X
3553,Nov-81,,,X
3554,Nov-81,,,X
3555,Nov-81,,,X
3556,Nov-81,,,X
3557,Nov-81,,,X
3558,Nov-81,,,X
3559,Nov-81,,,X
3560,Nov-81,,,X
3561,Nov-81,,,X
3562,Nov-81,,,X
3563,Nov-81,,,X
3564,Nov-81,,,X
3565,Nov-81,,,X
3566,Feb-82,,,X
3567,Feb-82,,,X
3568,Feb-82,,,X
3569,Feb-82,,,X
3570,Feb-82,,,X
3571,Feb-82,,,X
3572,Feb-82,,,X
3573,Feb-82,,,X
3574,Feb-82,,,X
3575,Feb-82,,Clarodendron trichotomum,X
3576,Feb-82,,,X
3577,Feb-82,,,X
3578,Feb-82,,,X
3579,Feb-82,,,X
3580,Feb-82,,,X
3581,Feb-82,,,X
3582,Feb-82,,,X
3583,Feb-82,,,X
3584,Feb-82,,,X
3585,Feb-82,,,X
3586,Feb-82,,,X
3587,Feb-82,,,X
3588,Feb-82,,,X
3589,Feb-82,,,X
3590,Feb-82,,,X
3591,Feb-82,,,X
3592,Feb-82,,,X
3593,Feb-82,,,X
3594,Feb-82,,,X
3595,Feb-82,,,X
3596,Feb-82,,,X
3597,Feb-82,,,X
3598,Feb-82,,,X
3599,Feb-82,,,X
3600,Feb-82,,,X
3601,Feb-82,,,X
3602,Feb-82,,,X
3603,Feb-82,,,X
3604,Feb-82,,,X
3605,Feb-82,,,X
3606,Feb-82,,,X
3607,Feb-82,,,X
3608,Feb-82,,,X
3609,Feb-82,,,X
3610,Feb-82,,,X
3611,Feb-82,,,X
3612,Feb-82,,,X
3613,Feb-82,,,X
3614,Feb-82,,,X
3615,Feb-82,,,X
3616,Feb-82,,,X
3617,Feb-82,,,X
3618,Feb-82,,,X
3619,Feb-82,,,X
3620,Feb-82,,,X
3621,Feb-82,,,X
3622,Feb-82,,,X
3623,Feb-82,,,X
3624,Feb-82,,,X
3625,Feb-82,,,X
3626,Feb-82,,,X
3627,Feb-82,,,X
3628,Feb-82,,,X
3629,Feb-82,,,X
3630,Feb-82,,,X
3631,Feb-82,,,X
3632,Feb-82,,,X
3633,Feb-82,,,X
3634,Feb-82,,,X
3635,Feb-82,,,X
3636,Feb-82,,,X
3637,Feb-82,,,X
3638,Feb-82,,,X
3639,Feb-82,,,X
3640,Feb-82,,,X
3641,Feb-82,,,X
3642,Feb-82,,,X
3643,Feb-82,,,X
3644,Feb-82,,,X
3645,Feb-82,,,X
3646,Feb-82,,,X
3647,Feb-82,,,X
3648,Feb-82,,,X
3649,Feb-82,,,X
3650,Feb-82,,Peace lantern,X
3651,Feb-82,,,X
3652,Feb-82,,,X
3653,Feb-82,,,X
3654,Feb-82,,,X
3655,Feb-82,,,X
3656,Feb-82,,,X
3657,Feb-82,,,X
3658,Feb-82,,,X
3659,Feb-82,,,X
3660,Feb-82,,,X
3661,Feb-82,,,X
3662,Feb-82,,,X
3663,Feb-82,,,X
3664,Feb-82,,,X
3665,Feb-82,,,X
3666,Feb-82,,,X
3667,Feb-82,,,X
3668,Feb-82,,,X
3669,Feb-82,,,X
3670,Feb-82,,,X
3671,Feb-82,,,X
3672,Feb-82,,,X
3673,Feb-82,,,X
3674,Feb-82,,,X
3675,Feb-82,,,X
3676,Feb-82,,,X
3677,Feb-82,,,X
3678,Feb-82,,,X
3679,Feb-82,,,X
3680,Feb-82,,,X
3681,Feb-82,,,X
3682,Feb-82,,,X
3683,Feb-82,,,X
3684,Feb-82,,,X
3685,Feb-82,,,X
3686,Feb-82,,,X
3687,Feb-82,,,X
3688,Feb-82,,,X
3689,Feb-82,,,X
3690,Feb-82,,,X
3691,Feb-82,,,X
3692,Feb-82,,,X
3693,Feb-82,,,X
3694,Feb-82,,,X
3695,Feb-82,,,X
3696,Feb-82,,,X
3697,Feb-82,,,X
3698,Feb-82,,,X
3699,Feb-82,,postcard,X
3700,Feb-82,,,X
3701,Feb-82,snow scene in garden,,X
3702,Feb-82,snow scene in garden,,X
3703,Feb-82,pond and moonbridge in snow,,X
3704,Feb-82,pinus contorta entry gate snow,,X
3705,Feb-82,pavilion in snow,,X
3706,Feb-82,snow scene in garden,,X
3707,Feb-82,snow scene in garden,,X
3708,Feb-82,snow scene in garden,,X
3709,Feb-82,snow scene in garden,,X
3710,Feb-82,pavilion in snow,,X
3711,Feb-82,pavilion in snow,,X
3712,Feb-82,snow scene in garden,,X
3713,Feb-82,snow scene in garden,,X
3714,Feb-82,snow scene in garden,,X
3715,Feb-82,snow scene in garden,,X
3716,Feb-82,snow scene in garden,,X
3717,Feb-82,snow scene in garden,,X
3718,Feb-82,snow scene in garden,,X
3719,Feb-82,pavilion steps in snow,,X
3720,Feb-82,snow scene in garden,,X
3721,Feb-82,snow scene in garden,,X
3722,Feb-82,snow scene in garden,,X
3723,Feb-82,snow scene in garden,,X
3724,Feb-82,snow scene in garden,,X
3725,Feb-82,snow scene in garden,,X
3726,Feb-82,moonbridge and teahouse in snow,,X
3727,Feb-82,snow scene in garden,,X
3728,Feb-82,snow scene in garden,,X
3729,Feb-82,moonbridge and teahouse in snow,,X
3730,Feb-82,moonbridge and teahouse in snow,,X
3731,Feb-82,snow scene in garden,,X
3732,Feb-82,snow scene in garden,,X
3733,Feb-82,moonbridge and pond ice and snow,,X
3734,Feb-82,snow strolling pond garden,,X
3735,Feb-82,snow scene in garden,,X
3736,Feb-82,snow scene in garden,,X
3737,Feb-82,snow scene in garden,,X
3738,Feb-82,snow scene in garden,,X
3739,Feb-82,snow tea garden,,X
3740,Feb-82,snow scene in garden,,X
3741,Feb-82,Koto lantern stream snow,,X
3742,Feb-82,snow scene in garden,,X
3743,Feb-82,snow scene in garden,,X
3744,Feb-82,snow scene in garden,,X
3745,Feb-82,snow scene in garden,,X
3746,Feb-82,pagoda in snow,,X
3747,Feb-82,snow scene in garden,,X
3748,Feb-82,snow scene in garden,,X
3749,Feb-82,snow scene in garden,,X
3750,Feb-82,snow scene in garden,,X
3751,Feb-82,snow scene in garden,,X
3752,Feb-82,pavilion in snow,,X
3753,Feb-82,snow scene in garden,,X
3754,Feb-82,snow scene in garden,,X
3755,Feb-82,upper pond snow,,X
3756,Feb-82,cranes in snow,,X
3757,Feb-82,snow scene in garden,,X
3758,Feb-82,snow scene in garden,,X
3759,Feb-82,snow covered branch,,X
3760,Feb-82,upper pond snow,,X
3761,Feb-82,snow scene in garden,,X
3762,Feb-82,snow scene in garden,,X
3763,Feb-82,stream snow,,X
3764,Feb-82,snow scene in garden,,X
3765,Feb-82,pagoda in snow,,X
3766,Feb-82,black pines in snow,,X
3767,Feb-82,,,X
3768,Feb-82,pavilion flat garden snow,,X
3769,Feb-82,pavilion steps and flat garden in snow,,X
3770,Feb-82,,,X
3771,Feb-82,pond and moonbridge in snow,,X
3772,Feb-82,pond and moonbridge in snow,,X
3773,Feb-82,,,X
3774,Feb-82,,,X
3775,Feb-82,pond tea garden snow,,X
3776,Feb-82,,,X
3777,Feb-82,garden scene in snow,,X
3778,Feb-82,,,X
3779,Feb-82,stepping stones in snow,,X
3780,Feb-82,snow scene in garden,,X
3781,Feb-82,snow scene in garden,,X
3782,Feb-82,snow scene in garden,,X
3783,Feb-82,snow scene in garden,,X
3784,Feb-82,snow scene in garden,,X
3785,Feb-82,snow scene in garden,,X
3786,Feb-82,snow scene in garden,,X
3787,Feb-82,snow scene in garden,,X
3788,Feb-82,snow scene in garden,,X
3789,Feb-82,flat garden in snow,,X
3790,Feb-82,snow scene in garden,,X
3791,Feb-82,snow scene in garden,,X
3792,Feb-82,snow scene in garden,,X
3793,Feb-82,snow scene in garden,,X
3794,Feb-82,contemporary lantern in snow,,X
3795,Feb-82,snow scene in garden,,X
3796,Feb-82,snow scene in garden,,X
3797,Feb-82,snow scene in garden,,X
3798,Feb-82,snow scene in garden,,X
3799,Feb-82,snow scene in garden,,X
3800,Feb-82,snow scene in garden,,X
3801,Feb-82,snow scene in garden,,X
3802,Feb-82,snow scene in garden,,X
3803,Feb-82,snow scene in garden,,X
3804,Feb-82,snow scene in garden,,X
3805,Feb-82,snow scene in garden,,X
3806,Feb-82,arbor pagoda snow,,X
3807,Feb-82,arbor pagoda snow,,X
3808,Feb-82,snow scene in garden,,X
3809,Feb-82,snow scene in garden,,X
3810,Feb-82,pagoda in snow,,X
3811,Feb-82,pagoda in snow,,X
3812,Feb-82,snow scene in garden,,X
3813,Feb-82,moonbridge and teahouse in snow,,X
3814,Feb-82,snow scene in garden,,X
3815,Feb-82,snow scene in garden,,X
3816,Feb-82,snow scene in garden,,X
3817,Feb-82,stepping stones across stream in snow,,X
3818,Feb-82,stepping stones across stream in snow,,X
3819,Feb-82,cranes in snow,,X
3820,Feb-82,snow scene in garden,,X
3821,Feb-82,snow scene in garden,,X
3822,Feb-82,snow scene in garden,,X
3823,Feb-82,snow scene in garden,,X
3824,Feb-82,snow scene in garden,,X
3825,Feb-82,snow scene in garden,,X
3826,Feb-82,snow scene in garden,,X
3827,Feb-82,snow scene in garden,,X
3828,Feb-82,snow scene in garden,,X
3829,Feb-82,snow scene in garden,,X
3830,Feb-82,snow scene in garden,,X
3831,Feb-82,snow scene in garden,,X
3832,Feb-82,snow scene in garden,,X
3833,Feb-82,snow scene in garden,,X
3834,Feb-82,snow scene in garden,,X
3835,Feb-82,snow scene in garden,,X
3836,Feb-82,snow scene in garden,,X
3837,Feb-82,snow scene in garden,,X
3838,Feb-82,snow scene in garden,,X
3839,Feb-82,snow scene in garden,,X
3840,Feb-82,snow scene in garden,,X
3841,Feb-82,snow scene in garden,,X
3842,Feb-82,snow scene in garden,,X
3843,Feb-82,snow scene in garden,,X
3844,Feb-82,snow scene in garden,,X
3845,Feb-82,snow scene in garden,,X
3846,Feb-82,snow scene in garden,,X
3847,Feb-82,snow scene in garden,,X
3848,Feb-82,snow scene in garden,,X
3849,Feb-82,snow scene in garden,,X
3850,Feb-82,snow scene in garden,,X
3851,Feb-82,snow scene in garden,,X
3852,Feb-82,snow scene in garden,,X
3853,Feb-82,snow scene in garden,,X
3854,Feb-82,snow scene in garden,,X
3855,Feb-82,snow scene in garden,,X
3856,Feb-82,snow scene in garden,,X
3857,Feb-82,snow scene in garden,,X
3858,Feb-82,snow scene in garden,,X
3859,Feb-82,snow scene in garden,,X
3860,Feb-82,snow scene in garden,,X
3861,Feb-82,snow scene in garden,,X
3862,Feb-82,snow scene in garden,,X
3863,Feb-82,snow scene in garden,,X
3864,Feb-82,snow scene in garden,,X
3865,Feb-82,snow scene in garden,,X
3866,Feb-82,snow scene in garden,,X
3867,Feb-82,snow scene in garden,,X
3868,Feb-82,snow scene in garden,,X
3869,Feb-82,snow scene in garden,,X
3870,Feb-82,snow scene in garden,,X
3871,Feb-82,snow scene in garden,,X
3872,Feb-82,snow scene in garden,,X
3873,Feb-82,snow scene in garden,,X
3874,Feb-82,snow scene in garden,,X
3875,Feb-82,snow scene in garden,,X
3876,Feb-82,snow scene in garden,,X
3877,Feb-82,snow scene in garden,,X
3878,Feb-82,snow scene in garden,,X
3879,Feb-82,snow scene in garden,,X
3880,Feb-82,snow scene in garden,,X
3881,Feb-82,snow scene in garden,,X
3882,Feb-82,snow scene in garden,,X
3883,Feb-82,snow scene in garden,,X
3884,Feb-82,snow scene in garden,,X
3885,Feb-82,snow scene in garden,,X
3886,Feb-82,snow scene in garden,,X
3887,Feb-82,snow scene in garden,,X
3888,Feb-82,snow scene in garden,,X
3889,Feb-82,snow scene in garden,,X
3890,Feb-82,snow scene in garden,,X
3891,Feb-82,snow scene in garden,,X
3892,Feb-82,snow scene in garden,,X
3893,Feb-82,snow scene in garden,,X
3894,Feb-82,snow scene in garden,,X
3895,Feb-82,snow scene in garden,,X
3896,Feb-82,snow scene in garden,,X
3897,Feb-82,snow scene in garden,snow viewing lantern,X
3898,Feb-82,snow scene in garden,,X
3899,Feb-82,snow scene in garden,,X
3900,Feb-82,snow scene in garden,,X
3901,Feb-82,snow scene in garden,,X
3902,Feb-82,snow scene in garden,,X
3903,Feb-82,snow scene in garden,,X
3904,Feb-82,snow scene in garden,,X
3905,Feb-82,snow scene in garden,,X
3906,Feb-82,snow scene in garden,,X
3907,Feb-82,snow scene in garden,,X
3908,Feb-82,snow scene in garden,,X
3909,Feb-82,snow scene in garden,,X
3910,Feb-82,snow scene in garden,,X
3911,Feb-82,snow scene in garden,,X
3912,Feb-82,snow scene in garden,,X
3913,Feb-82,snow scene in garden,,X
3914,Feb-82,snow scene in garden,,X
3915,Feb-82,snow scene in garden,,X
3916,Feb-82,snow scene in garden,,X
3917,Feb-82,snow scene in garden,,X
3918,Feb-82,snow scene in garden,,X
3919,Feb-82,snow scene in garden,,X
3920,Feb-82,snow scene in garden,,X
3921,Feb-82,snow scene in garden,,X
3922,Feb-82,snow scene in garden,,X
3923,Feb-82,snow scene in garden,,X
3924,Feb-82,snow scene in garden,,X
3925,Feb-82,snow scene in garden,,X
3926,Feb-82,snow scene in garden,,X
3927,Feb-82,snow scene in garden,,X
3928,Feb-82,snow scene in garden,,X
3929,Feb-82,snow scene in garden,,X
3930,Feb-82,snow scene in garden,,X
3931,Feb-82,snow scene in garden,,X
3932,Feb-82,snow scene in garden,,X
