Slide #,Slide Mount Date,Subject,Slide Mount Notation,Scanned
6184,Nov-88,,,X
6185,Nov-88,,"Japanese cherry from seed.  Seed sent from Japan to Mayor Pererson.  Time Peace Lantern sent, too.",X
6186,Nov-88,,On zoo-Wash. Pk. Road 1/4 mile south of garden,X
6187,Nov-88,,poison oak,X
6188,May-88,,forgot out of order   Sargent cherry,X
6189,May-88,,taihaku cherry,X
6190,May-88,,cherry to garden   Seattle Japanese Garden Society,X
6191,Dec-88,,,X
6192,Dec-88,,,X
6193,Dec-88,,,X
6194,Dec-88,,,X
6195,Dec-88,,,X
6196,Dec-88,,,X
6197,Dec-88,,,X
6198,Dec-88,,,X
6199,Dec-88,,,X
6200,Dec-88,,,X
6201,Dec-88,,,X
6202,Dec-88,,,X
6203,Dec-88,,,X
6204,Dec-88,,,X
6205,Dec-88,,,X
6206,Dec-88,,,X
6207,Dec-88,,,X
6208,Dec-88,,,X
6209,Dec-88,,,X
6210,Dec-88,,,X
6211,Dec-88,,,X
6212,Dec-88,,,X
6213,Dec-88,,,X
6214,Dec-88,,,X
6215,Dec-88,,,X
6216,Dec-88,,,X
6217,Dec-88,,,X
6218,Dec-88,,,X
6219,Dec-88,,,X
6220,Dec-88,,,X
6221,Dec-88,,,X
6222,Dec-88,,,X
6223,Dec-88,,XXX,X
6224,Dec-88,,,X
6225,Dec-88,,XXX,X
6226,Dec-88,,,X
6227,Dec-88,,,X
6228,Dec-88,,,X
6229,Dec-88,,,X
6230,Dec-88,,,X
6231,Dec-88,,,X
6232,Dec-88,,,X
6233,Dec-88,,,X
6234,Dec-88,,flat garden  Olympic lantern,X
6235,Dec-88,,,X
6236,Dec-88,,,X
6237,Dec-88,,,X
6238,Jan-89,,,X
6239,Jan-89,,,X
6240,Jan-89,,,X
6241,Jan-89,,,X
6242,Jan-89,,,X
6243,Jan-89,,,X
6244,Jan-89,,,X
6245,Jan-89,,,X
6246,Jan-89,,,X
6247,Jan-89,,Peace Lantern,X
6248,Jan-89,,"Boone Canyon    Lonerock, OR",X
6249,Mar-89,,,X
6250,Mar-89,,,X
6251,Mar-89,,,X
6252,Mar-89,,,X
6253,Mar-89,,,X
6254,Mar-89,,,X
6255,Mar-89,,,X
6256,Mar-89,,,X
6257,Mar-89,,,X
6258,Mar-89,,,X
6259,Mar-89,,,X
6260,Mar-89,,,X
6261,Mar-89,,,X
6262,Mar-89,,,X
6263,Mar-89,,,X
6264,Mar-89,,,X
6265,Mar-89,,,X
6266,Mar-89,,,X
6267,Mar-89,,Lime sulphur damage,X
6268,May-89,,lime sulphur kills,X
6269,Mar-89,,Oregon Historical Society  ORHI# 17629 file#1893   lower pond,X
6270,Mar-89,,Oregon Historical Society  ORHI# 49717 file#1893   upper pond,X
6271,Mar-89,,Oregon Historical Society   file#1893   flat garden,X
6272,May-89,,,X
6273,May-89,,,X
6274,May-89,,,X
6275,May-89,,,X
6276,May-89,,,X
6277,May-89,,,X
6278,May-89,,,X
6279,May-89,,,X
6280,May-89,,,X
6281,May-89,,,X
6282,May-89,,,X
6283,May-89,,,X
6284,May-89,,,X
6285,May-89,,,X
6286,May-89,,,X
6287,May-89,,,X
6288,May-89,,,X
6289,May-89,,,X
6290,May-89,,,X
6291,May-89,,,X
6292,May-89,,,X
6293,May-89,,,X
6294,May-89,,,X
6295,May-89,,,X
6296,May-89,,,X
6297,May-89,,,X
6298,May-89,,,X
6299,May-89,,,X
6300,May-89,,,X
6301,May-89,,,X
6302,May-89,,,X
6303,May-89,,,X
6304,May-89,,,X
6305,May-89,,,X
6306,May-89,,,X
6307,May-89,,,X
6308,May-89,,,X
6309,May-89,,,X
6310,May-89,,,X
6311,May-89,,,X
6312,May-89,,,X
6313,May-89,,,X
6314,May-89,,,X
6315,May-89,,,X
6316,May-89,,,X
6317,May-89,,,X
6318,May-89,,,X
6319,May-89,,,X
6320,May-89,,,X
6321,May-89,,,X
6322,May-89,,,X
6323,May-89,,,X
6324,May-89,,,X
6325,May-89,,,X
6326,May-89,,,X
6327,May-89,,,X
6328,May-89,,,X
6329,May-89,,,X
6330,May-89,,,X
6331,May-89,,moonbridge XXXXX,X
6332,May-89,,,X
6333,May-89,,,X
6334,May-89,,,X
6335,May-89,,,X
6336,May-89,,,X
6337,May-89,,,X
6338,May-89,,,X
6339,May-89,,,X
6340,May-89,,,X
6341,May-89,,,X
6342,May-89,,,X
6343,May-89,,,X
6344,May-89,,,X
6345,May-89,,,X
6346,May-89,,,X
6347,May-89,,,X
6348,May-89,,,X
6349,May-89,,,X
6350,May-89,,,X
6351,May-89,,,X
6352,May-89,,,X
6353,May-89,,,X
6354,May-89,,,X
6355,May-89,,snow viewing lantern,X
6356,May-89,,,X
6357,May-89,,,X
6358,May-89,,,X
6359,May-89,,,X
6360,May-89,,,X
6361,May-89,,,X
6362,May-89,,,X
6363,May-89,,,X
6364,May-89,,,X
6365,May-89,,,X
6366,May-89,,,X
6367,May-89,,,X
6368,May-89,,,X
6369,May-89,,,X
6370,May-89,,,X
6371,May-89,,,X
6372,May-89,,,X
6373,May-89,,,X
6374,May-89,,,X
6375,May-89,,,X
6376,May-89,,,X
6377,May-89,,,X
6378,May-89,,,X
6379,May-89,,,X
6380,May-89,,,X
6381,Mar-89,,,X
6382,Mar-89,,,X
6383,Mar-89,,,X
6384,Mar-89,,,X
6385,Mar-89,,,X
6386,Mar-89,,,X
6387,Mar-89,,,X
6388,Mar-89,,,X
6389,Mar-89,,,X
6390,Mar-89,,,X
6391,Mar-89,,,X
6392,Mar-89,,,X
6393,Mar-89,,,X
6394,Mar-89,,,X
6395,Mar-89,,,X
6396,Mar-89,,,X
6397,Mar-89,,,X
6398,Mar-89,,1989,X
6399,Mar-89,,,X
6400,Mar-89,,,X
6401,May-89,,,X
6402,May-89,,,X
6403,May-89,,,X
6404,May-89,,,X
6405,May-89,,,X
6406,May-89,,,X
6407,May-89,,,X
6408,May-89,,,X
6409,May-89,,,X
6410,May-89,,,X
6411,May-89,,,X
6412,May-89,,,X
6413,May-89,,,X
6414,May-89,,,X
6415,May-89,,,X
6416,May-89,,,X
6417,May-89,,,X
6418,May-89,,,X
6419,May-89,,,X
6420,May-89,,,X
6421,May-89,,,X
6422,May-89,,,X
6423,May-89,,,X
6424,May-89,,,X
6425,May-89,,,X
6426,May-89,,,X
6427,May-89,,,X
6428,May-89,,,X
6429,May-89,,,X
6430,May-89,,,X
6431,May-89,,,X
6432,May-89,,,X
6433,May-89,,,X
6434,May-89,,,X
6435,May-89,,,X
6436,May-89,,,X
6437,May-89,,,X
6438,May-89,,,X
6439,May-89,,,X
6440,May-89,,,X
6441,May-89,,,X
6442,May-89,,,X
6443,May-89,,,X
6444,May-89,,,X
6445,May-89,,,X
6446,May-89,,,X
6447,May-89,,,X
6448,May-89,,,X
6449,May-89,,1989 Feb 0 degrees and 40 mph east wind for over a week,X
6450,May-89,,,X
6451,May-89,,,X
6452,May-89,,,X
6453,May-89,,,X
6454,May-89,,,X
6455,May-89,,,X
6456,May-89,,,X
6457,May-89,,,X
6458,May-89,Nitobe garden,UBC Japanese Garden,X
6459,May-89,Nitobe garden,UBC Japanese Garden,X
6460,May-89,Nitobe garden,UBC Japanese Garden,X
6461,May-89,Nitobe garden,UBC Japanese Garden,X
6462,May-89,Nitobe garden,UBC Japanese Garden,X
6463,Jul-89,,Seattle,X
6464,Jul-89,,Seattle,X
6465,Jul-89,,Seattle,X
6466,Jul-89,,,X
6467,Jul-89,,,X
6468,Jul-89,,,X
6469,Jul-89,,,X
6470,Jul-89,,,X
6471,Jul-89,,,X
6472,Jul-89,,,X
6473,Jul-89,,,X
6474,Jul-89,,,X
6475,Jul-89,,,X
6476,Jul-89,,,X
6477,Jul-89,,,X
6478,Jul-89,,,X
6479,Jul-89,,,X
6480,Jul-89,,,X
6481,Jul-89,,,X
6482,Jul-89,,,X
6483,Jul-89,,,X
6484,Jul-89,,,X
6485,Jul-89,,,X
6486,Jul-89,,,X
6487,Jul-89,,,X
6488,Jul-89,,,X
6489,Jul-89,,,X
6490,Sep-89,,,X
6491,Sep-89,,,X
6492,Sep-89,,,X
6493,Sep-89,,,X
6494,Sep-89,,,X
6495,Sep-89,,,X
6496,Sep-89,,,X
6497,Sep-89,,,X
6498,Sep-89,,Sept. 89   picture taken to Sapporo,X
6499,Sep-89,,,X
6500,Sep-89,,print made    good,X
6501,Sep-89,,,X
6502,Sep-89,,,X
6503,Sep-89,,,X
6504,Sep-89,,,X
6505,Sep-89,,,X
6506,Sep-89,,,X
6507,Nov-89,,,X
6508,Nov-89,,,X
6509,Nov-89,,,X
6510,Nov-89,,Sapporo fountain     Panorama slide,X
6511,Nov-89,,X,X
6512,Nov-89,,,X
6513,Nov-89,,,X
6514,Nov-89,,,X
6515,Nov-89,,,X
6516,Nov-89,,,X
6517,Nov-89,,,X
6518,Nov-89,,,X
6519,Nov-89,,,X
6520,Nov-89,,,X
6521,Nov-89,,,X
6522,Nov-89,,,X
6523,Nov-89,,,X
6524,Nov-89,,,X
6525,Nov-89,,,X
6526,Nov-89,,,X
6527,Nov-89,,,X
6528,Nov-89,,,X
6529,Nov-89,,,X
6530,Nov-89,,,X
6531,Nov-89,,,X
6532,Nov-89,,,X
6533,Nov-89,,,X
6534,Nov-89,,,X
6535,Nov-89,,,X
6536,Nov-89,,,X
6537,Jan-90,,,X
6538,Jan-90,,,X
6539,Jan-90,,,X
6540,Jan-90,,,X
6541,Jan-90,,,X
6542,Jan-90,,,X
6543,Jan-90,,,X
6544,Jan-90,,,X
6545,Jan-90,,,X
6546,Jan-90,,,X
6547,Jan-90,,,X
6548,Jan-90,,,X
6549,Jan-90,,Sand and Stone garden,X
6550,Jan-90,,1992 flyer,X
6551,Jan-90,,,X
6552,Jan-90,,,X
6553,Jan-90,,,X
6554,Jan-90,,,X
6555,Jan-90,,,X
6556,Jan-90,,,X
6557,Jan-90,,,X
6558,Jan-90,,,X
6559,Jan-90,,,X
6560,Jan-90,,,X
6561,Jan-90,,,X
6562,Jan-90,,,X
6563,Jan-90,,,X
6564,Jan-90,,,X
6565,Jan-90,,,X
6566,Jan-90,vandalism damage,,X
6567,Jan-90,vandalism damage,,X
6568,Jan-90,vandalism damage,,X
6569,Jan-90,vandalism damage,,X
6570,Jan-90,vandalism damage,,X
6571,Jan-90,vandalism damage,,X
6572,Jan-90,vandalism damage,,X
6573,Jan-90,vandalism damage,,X
6574,Jan-90,vandalism damage,,X
6575,Jan-90,vandalism damage,,X
6576,Jan-90,vandalism damage,,X
6577,Jan-90,vandalism damage,,X
6578,Jan-90,vandalism damage,,X
6579,Jan-90,vandalism damage,,X
6580,Jan-90,vandalism damage,,X
6581,Jan-90,vandalism damage,,X
6582,Jan-90,vandalism damage,,X
6583,Jan-90,vandalism damage,,X
6584,Jan-90,vandalism damage,,X
6585,Jan-90,vandalism damage,,X
6586,Jan-90,vandalism damage,,X
6587,Jan-90,vandalism damage,,X
6588,Jan-90,vandalism damage,,X
6589,Jan-90,vandalism damage,,X
6590,Jan-90,vandalism damage,,X
6591,Jan-90,vandalism damage,,X
6592,Jan-90,vandalism damage,,X
6593,Jan-90,vandalism damage,,X
6594,Jan-90,,,X
6595,Jan-90,,,X
6596,Jan-90,,,X
6597,Jan-90,,,X
6598,Jan-90,,,X
6599,Jan-90,,,X
6600,Jan-90,,,X
6601,Jan-90,,,X
6602,Jan-90,,,X
6603,Dec-89,,,X
6604,Dec-89,,,X
6605,Dec-89,,,X
6606,Dec-89,,,X
6607,Dec-89,,,X
6608,Dec-89,,,X
6609,Dec-89,,Dec.  1989,X
6610,Dec-89,,,X
6611,Dec-89,,,X
6612,Dec-89,,,X
6613,Dec-89,,,X
6614,Dec-89,,,X
6615,Dec-89,,,X
6616,Dec-89,,,X
6617,Dec-89,,See also 550   P.T. Tono,X
6618,Dec-89,,,X
6619,Dec-89,,,X
6620,Dec-89,,,X
6621,Dec-89,,,X
6622,Dec-89,,,X
6623,Dec-89,,"Daitarin from my garden.   (399A, 399B, 399C) blooms in Dec.same as one in garden  ",X
6624,Dec-89,,,X
6625,Apr-90,,,X
6626,Mar-90,,,X
6627,Mar-90,,,X
6628,Mar-90,,,X
6629,Mar-90,,,X
6630,Mar-90,,,X
6631,Mar-90,,,X
6632,Mar-90,,,X
6633,Mar-90,,,X
6634,,,japanese pavilion   Panorama slide,X
6635,Mar-90,,,X
6636,Mar-90,,,X
6637,Mar-90,,,X
6638,Mar-90,,,X
6639,Mar-90,,,X
6640,Mar-90,,,X
6641,Mar-90,,,X
6642,Mar-90,,,X
6643,Mar-90,,,X
6644,Mar-90,,,X
6645,Mar-90,,,X
6646,Mar-90,,,X
6647,Mar-90,,,X
6648,Mar-90,,,X
6649,Mar-90,,,X
6650,Mar-90,,,X
6651,Mar-90,,,X
6652,Mar-90,,,X
6653,Mar-90,,,X
6654,Mar-90,,,X
6655,Mar-90,,,X
6656,Mar-90,,,X
6657,Mar-90,,,X
6658,Mar-90,,,X
6659,Mar-90,,,X
6660,Mar-90,,,X
6661,Mar-90,,,X
6662,Mar-90,,,X
6663,Mar-90,,,X
6664,Mar-90,,,X
6665,Mar-90,,,X
6666,Mar-90,,,X
6667,Mar-90,,,X
6668,Mar-90,,,X
6669,Mar-90,,,X
6670,Mar-90,,,X
6671,Mar-90,,,X
6672,Mar-90,,,X
6673,Mar-90,,,X
6674,Mar-90,,,X
6675,Mar-90,,,X
6676,Mar-90,,Sand and Stone garden,X
6677,Mar-90,,,X
6678,Mar-90,,,X
6679,Mar-90,,,X
6680,Mar-90,,,X
6681,Mar-90,,,X
6682,Mar-90,,,X
6683,Mar-90,,,X
6684,Mar-90,,,X
6685,Mar-90,,,X
6686,Apr-90,,,X
6687,Apr-90,,,X
6688,Dec-89,,end slide,X
6689,Aug-90,,1989,X
6690,Aug-90,,,X
6691,,,postcard  1991,X
6692,Aug-90,,,X
6693,Aug-90,,,X
6694,Aug-90,,,X
6695,Aug-90,,,X
6696,Aug-90,,,X
6697,Aug-90,,,X
6698,Aug-90,,,X
6699,Aug-90,,,X
6700,Aug-90,,,X
6701,Aug-90,,,X
6702,Aug-90,,,X
6703,Aug-90,,,X
6704,Aug-90,,,X
6705,Aug-90,,,X
6706,Aug-90,,,X
6707,Apr-90,,,X
6708,Apr-90,,,X
6709,Apr-90,,,X
6710,Apr-90,,,X
6711,Apr-90,,,X
6712,Apr-90,,,X
6713,May-90,,,X
6714,May-90,,,X
6715,Apr-90,,,X
6716,Apr-90,,,X
6717,Apr-90,,,X
6718,Apr-90,,,X
6719,Apr-90,,,X
6720,,,Stone Cherry Tree    Panorama slide,X
6721,Apr-90,,,X
6722,Apr-90,,,X
6723,Apr-90,,,X
6724,Apr-90,,,X
6725,Apr-90,,,X
6726,Apr-90,,,X
6727,Apr-90,,,X
6728,Apr-90,,,X
6729,Apr-90,,,X
6730,Apr-90,,,X
6731,Apr-90,,,X
6732,Apr-90,,,X
6733,Apr-90,,,X
6734,Apr-90,,,X
6735,Apr-90,,,X
6736,Apr-90,,,X
6737,Apr-90,,,X
6738,Apr-90,,,X
6739,Apr-90,,,X
6740,Apr-90,,,X
6741,Apr-90,,,X
6742,Apr-90,,,X
6743,Apr-90,,,X
6744,Apr-90,,,X
6745,May-90,,,X
6746,May-90,,,X
6747,May-90,,,X
6748,May-90,,,X
6749,May-90,,,X
6750,May-90,,,X
6751,May-90,,,X
6752,May-90,,,X
6753,May-90,,,X
6754,May-90,,,X
6755,May-90,,,X
6756,May-90,,,X
6757,May-90,,,X
6758,May-90,,,X
6759,May-90,,,X
6760,May-90,,,X
6761,May-90,,,X
6762,May-90,,,X
6763,May-90,,,X
6764,May-90,,,X
6765,May-90,,,X
6766,May-90,,,X
6767,May-90,,,X
6768,May-90,,,X
6769,May-90,,,X
6770,May-90,,,X
6771,May-90,,,X
6772,May-90,,,X
6773,May-90,,,X
6774,May-90,,,X
6775,May-90,,,X
6776,May-90,,,X
6777,May-90,,,X
6778,May-90,,,X
6779,May-90,,,X
6780,May-90,,,X
6781,May-90,,,X
6782,Aug-90,,,X
6783,Aug-90,,,X
6784,Aug-90,,,X
6785,Aug-90,,,X
6786,,,Sand and Stone Garden     Panorama slide,X
6787,Aug-90,,,X
6788,Aug-90,,,X
6789,Jun-90,,,X
6790,Aug-90,,,X
6791,Aug-90,,,X
6792,Aug-90,,,X
6793,Aug-90,,,X
6794,Aug-90,,,X
6795,Aug-90,,,X
6796,Aug-90,,,X
6797,Aug-90,,,X
6798,Aug-90,,,X
6799,Apr-92,,Mt. St. Helens,X
6800,Oct-92,,Phyllis Kellog private patio,X
6801,Aug-90,,,X
6802,Aug-90,,,X
6803,Apr-92,,,X
6804,Aug-90,,,X
6805,Oct-90,,,X
6806,Oct-90,,,X
6807,Oct-90,,,X
6808,Oct-90,,,X
6809,,,postcard  1991  XXX,X
6810,Oct-90,,,X
6811,Nov-90,,,X
6812,Dec-90,,,X
6813,Dec-90,,,X
6814,Dec-90,,,X
6815,Mar-91,,,X
6816,Mar-91,,,X
6817,Mar-91,,,X
6818,Mar-91,,,X
6819,Mar-91,,,X
6820,Mar-91,,,X
6821,Mar-91,,,X
6822,Mar-91,,,X
6823,Apr-91,,,X
6824,Mar-91,,,X
6825,Apr-91,,,X
6826,Apr-91,,,X
6827,Apr-91,,,X
6828,Apr-91,,,X
6829,Apr-91,,,X
6830,Apr-91,,,X
6831,Apr-91,,,X
6832,Apr-91,,,X
6833,Apr-91,,,X
6834,Apr-91,,,X
6835,Apr-91,,,X
6836,Apr-91,,,X
6837,Apr-91,,,X
6838,Apr-91,,,X
6839,Apr-91,,,X
6840,Apr-91,,,X
6841,Apr-91,,,X
6842,Apr-91,,,X
6843,Apr-91,,,X
6844,Apr-91,,,X
6845,Apr-91,,,X
6846,Apr-91,,,X
6847,Apr-91,,,X
6848,Apr-91,,,X
6849,Apr-91,,,X
6850,Apr-91,,,X
6851,Apr-91,,,X
6852,Apr-91,,,X
6853,Apr-91,,,X
6854,Apr-91,,,X
6855,Apr-91,,,X
6856,Apr-91,,,X
6857,Apr-91,,,X
6858,Apr-91,,ship rock    upper pond,X
6859,Apr-91,,,X
6860,Apr-91,,,X
6861,Apr-91,,,X
6862,Apr-91,,,X
6863,Apr-91,,,X
6864,Apr-91,,,X
6865,Apr-91,,,X
6866,Apr-91,,,X
6867,Apr-91,,,X
6868,Apr-91,,,X
6869,Apr-91,,,X
6870,Apr-91,,,X
6871,Apr-91,,,X
6872,Apr-91,,,X
6873,Apr-91,,,X
6874,Apr-91,,,X
6875,Apr-91,,,X
6876,Apr-91,,,X
6877,Apr-91,,,X
6878,Apr-91,,,X
6879,May-91,,,X
6880,May-91,,,X
6881,May-91,,,X
6882,May-91,,,X
6883,May-91,,,X
6884,May-91,,,X
6885,May-91,,,X
6886,May-91,,,X
6887,May-91,,,X
6888,May-91,,,X
6889,May-91,,,X
6890,May-91,,,X
6891,May-91,,,X
6892,May-91,,,X
6893,May-91,,,X
6894,May-91,,,X
6895,May-91,,,X
6896,May-91,,,X
6897,May-91,,,X
6898,May-91,,,X
6899,May-91,,,X
6900,May-91,,,X
6901,May-91,,,X
6902,May-91,,,X
6903,May-91,,,X
6904,May-91,,,X
6905,May-91,,,X
6906,May-91,,,X
6907,May-91,,,X
6908,May-91,,,X
6909,May-91,,,X
6910,May-91,,,X
6911,May-91,,,X
6912,May-91,,,X
6913,May-91,,,X
6914,May-91,,,X
6915,May-91,,,X
6916,May-91,,,X
6917,May-91,"Tim Boyle, Oh Fu Bansai Kai, ",,X
6918,May-91,"Shimpahu, Juniperus chinesis nursery",,X
6919,May-91,,,X
6920,May-91,,,X
6921,May-91,,,X
6922,May-91,,,X
6923,May-91,Japanese Garden Blazer Fan Club,,X
6924,May-91,Japanese Garden Blazer Fan Club,,X
6925,Aug-91,,,X
6926,Jun-91,,,X
6927,Jun-91,,,X
6928,Jun-91,,,X
6929,Jun-91,,,X
6930,Jun-91,,,X
6931,Jun-91,,,X
6932,Jun-91,Kathleen McKir….,,X
6933,Jun-91,,,X
6934,Jun-91,,,X
6935,Jun-91,,,X
6936,Jun-91,,,X
6937,Jun-91,,,X
6938,Jun-91,,,X
6939,Jun-91,,,X
6940,Jun-91,Maggie Drake,,X
6941,Jun-91,Maggie Drake,,X
6942,Jul-91,Eleanor Zurcher,,X
6943,Jul-91,Eleanor Zurcher,,X
6944,Jul-91,Eleanor Zurcher,,X
6945,Jul-91,,,X
6946,Jul-91,,,X
6947,Jul-91,,,X
6948,Jul-91,,,X
6949,Jul-91,,,X
6950,Jul-91,,,X
6951,Jul-91,,,X
6952,Jul-91,,,X
6953,Jul-91,,,X
6954,Jul-91,,,X
6955,Jul-91,,,X
6956,Jul-91,,,X
6957,Oct-91,,,X
6958,Oct-91,,,X
6959,Oct-91,,,X
6960,Oct-91,,,X
6961,Oct-91,,Tom Dunham,X
6962,Oct-91,,,X
6963,Oct-91,,The best    good and sharp,X
6964,Oct-91,,,X
6965,Nov-91,,,X
6966,Nov-91,,,X
6967,Nov-91,,,X
6968,Nov-91,,,X
6969,Nov-91,,,X
6970,Nov-91,,,X
6971,Nov-91,,,X
6972,Nov-91,,,X
6973,Nov-91,,,X
6974,Nov-91,,,X
6975,Nov-91,,,X
6976,Nov-91,,,X
6977,Nov-91,,,X
6978,Nov-91,,,X
6979,Nov-91,,,X
6980,Nov-91,,,X
6981,Nov-91,,,X
6982,Nov-91,,,X
6983,Nov-91,,,X
6984,Nov-91,,,X
6985,Nov-91,,,X
6986,Nov-91,,,X
6987,Nov-91,,,X
6988,Nov-91,,,X
6989,Nov-91,,,X
6990,Nov-91,,,X
6991,Nov-91,,,X
6992,Nov-91,,,X
6993,Nov-91,,,X
6994,Nov-91,,,X
6995,Nov-91,,,X
6996,Nov-91,,,X
6997,Nov-91,,,X
6998,Nov-91,,,X
6999,Nov-91,,,X
7000,Nov-91,,,X
